x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
-0.2088,-0.0379,0.5773,0.0,0.0,[],0.0,0.0,0.0
-0.7397,0.2008,-0.5162,0.0,0.0,[],0.0,0.0,0.0
-0.1107,-0.0839,0.7216,0.0,0.0,[],0.0,0.0,0.0
-0.0466,-0.0783,-0.5972,0.0,0.0,[],0.0,0.0,0.0
-0.6705,-0.0379,-0.2149,0.0,0.0,[],0.0,0.0,0.0
0.3251,-0.0279,0.2109,0.0,0.0,[],0.0,0.0,0.0
0.2097,-0.019,0.1685,0.0,0.0,[],0.0,0.0,0.0
-0.4406,-0.0279,0.1229,0.0,0.0,[],0.0,0.0,0.0
0.2223,0.112,-0.0159,0.0,0.0,[],0.0,0.0,0.0
-0.4049,-0.2279,-0.3474,0.0,0.0,[],0.0,0.0,0.0
-0.0787,0.2279,0.2378,0.0,0.0,[],0.0,0.0,0.0
0.1454,-0.0279,0.6423,0.0,0.0,[],0.0,0.0,0.0
-0.5504,0.2279,0.4775,0.0,0.0,[],0.0,0.0,0.0
-0.1716,-0.2279,-0.5478,0.0,0.0,[],0.0,0.0,0.0
-0.7742,-0.1804,-0.1304,0.0,0.0,[],0.0,0.0,0.0
0.0894,-0.1608,0.7216,0.0,0.0,[],0.0,0.0,0.0
0.1434,0.0831,0.1318,0.0,0.0,[],0.0,0.0,0.0
0.0673,0.1219,0.1685,0.0,0.0,[],0.0,0.0,0.0
0.1801,-0.1643,0.2499,7.0784379172229634,0.4189086685471828,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-25.0,-0.6410256410256411,-0.3356351571298612
-0.6969,-0.2279,-0.215,0.0,0.0,[],0.0,0.0,0.0
-0.3233,0.0739,0.1318,0.0,0.0,[],0.0,0.0,0.0
0.0204,-0.1748,0.6797,0.0,0.0,[],0.0,0.0,0.0
-0.3114,0.0528,0.5781,0.0,0.0,[],0.0,0.0,0.0
0.0907,0.2279,0.0637,0.25200267022696926,0.014913757002552128,['Rejection'],-1.0,-0.02564102564102564,-0.0004779639621503186
-0.7358,-0.0379,-0.0679,0.2690253671562083,0.015921176349744395,['Rejection'],-1.0,-0.02564102564102564,-0.00051025026952736
-0.6422,-0.0379,-0.125,0.0,0.0,[],0.0,0.0,0.0
0.2207,0.2279,0.4444,0.0,0.0,[],0.0,0.0,0.0
-0.0546,-0.0279,0.4104,0.0,0.0,[],0.0,0.0,0.0
0.5238,-0.0279,0.6088,0.0,0.0,[],0.0,0.0,0.0
0.7744,0.0443,0.3749,0.0,0.0,[],0.0,0.0,0.0
-0.2411,0.2279,0.4424,0.0,0.0,[],0.0,0.0,0.0
0.4149,0.2008,0.2484,0.0,0.0,[],0.0,0.0,0.0
-0.1091,0.154,0.1686,0.0,0.0,[],0.0,0.0,0.0
-0.6103,0.2008,-0.2202,0.0,0.0,[],0.0,0.0,0.0
-0.1262,-0.0037,0.1318,0.0,0.0,[],0.0,0.0,0.0
-0.0927,-0.2279,0.7185,0.0,0.0,[],0.0,0.0,0.0
-0.3315,0.2008,-0.422,0.0,0.0,[],0.0,0.0,0.0
0.1502,0.1872,0.0523,1.6481308411214952,0.09753794612874425,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-5.0,-0.1282051282051282,-0.01562973809474068
0.2175,0.1439,0.1318,0.0,0.0,[],0.0,0.0,0.0
0.3719,-0.0279,0.3722,0.0,0.0,[],0.0,0.0,0.0
-0.3838,-0.2279,-0.5345,0.0,0.0,[],0.0,0.0,0.0
-0.038,-0.2279,0.013,0.0,0.0,[],0.0,0.0,0.0
0.6227,0.2008,0.2535,0.0,0.0,[],0.0,0.0,0.0
-0.4172,0.102,0.1685,0.0,0.0,[],0.0,0.0,0.0
-0.4781,0.1803,0.5781,0.0,0.0,[],0.0,0.0,0.0
-0.0973,-0.2279,0.681,0.0,0.0,[],0.0,0.0,0.0
-0.7192,0.2008,0.5283,0.0,0.0,[],0.0,0.0,0.0
0.0142,0.2008,-0.377,0.0,0.0,[],0.0,0.0,0.0
-0.5412,-0.0379,-0.3437,0.0,0.0,[],0.0,0.0,0.0
-0.3207,0.2008,-0.4196,0.0,0.0,[],0.0,0.0,0.0
-0.6853,0.2008,-0.1968,0.0,0.0,[],0.0,0.0,0.0
-0.3623,-0.2279,-0.2881,0.0,0.0,[],0.0,0.0,0.0
0.4097,-0.0379,0.676,0.0,0.0,[],0.0,0.0,0.0
0.1598,-0.2279,0.1432,0.31208277703604803,0.01846935469852482,['Rejection'],-1.0,-0.02564102564102564,-0.0005919156352457588
0.3085,-0.0379,0.4812,0.0,0.0,[],0.0,0.0,0.0
-0.7742,0.0411,-0.3912,0.0,0.0,[],0.0,0.0,0.0
-0.0708,-0.0379,0.3549,0.0,0.0,[],0.0,0.0,0.0
-0.712,0.2008,0.1922,0.0,0.0,[],0.0,0.0,0.0
-0.6248,0.2008,-0.23,0.0,0.0,[],0.0,0.0,0.0
-0.3958,-0.0279,0.212,0.0,0.0,[],0.0,0.0,0.0
-0.0126,0.0362,0.7216,0.0,0.0,[],0.0,0.0,0.0
-0.4193,-0.0279,0.0893,0.0,0.0,[],0.0,0.0,0.0
0.2252,-0.2279,0.7055,0.0,0.0,[],0.0,0.0,0.0
-0.2729,-0.2279,0.0022,1.046128170894526,0.06191085721509787,"['Attention', 'Attention', 'Rejection']",1.0,0.0625,0.006537864628529469
-0.3057,0.1872,0.5716,0.0,0.0,[],0.0,0.0,0.0
-0.0919,-0.0279,0.4275,0.0,0.0,[],0.0,0.0,0.0
-0.3998,0.1872,0.0152,0.0,0.0,[],0.0,0.0,0.0
-0.4002,0.2008,-0.3091,0.0,0.0,[],0.0,0.0,0.0
0.6397,-0.2279,0.3102,0.0,0.0,[],0.0,0.0,0.0
-0.5868,0.2279,0.1413,0.0,0.0,[],0.0,0.0,0.0
-0.4815,0.1204,0.1687,0.0,0.0,[],0.0,0.0,0.0
-0.0921,-0.0379,-0.0251,0.0,0.0,[],0.0,0.0,0.0
-0.6246,0.0359,0.6309,0.0,0.0,[],0.0,0.0,0.0
-0.3683,0.2008,-0.3946,0.0,0.0,[],0.0,0.0,0.0
-0.1753,-0.0279,-0.4726,0.0,0.0,[],0.0,0.0,0.0
-0.1785,0.0631,0.5508,0.0,0.0,[],0.0,0.0,0.0
-0.354,0.1542,0.1685,0.0,0.0,[],0.0,0.0,0.0
-0.3045,0.2008,0.2588,0.0,0.0,[],0.0,0.0,0.0
-0.7741,0.1747,-0.0994,0.0,0.0,[],0.0,0.0,0.0
-0.4215,-0.1906,-0.0159,0.40907877169559415,0.02420966964546741,['Rejection'],-1.0,-0.02564102564102564,-0.0007758842808098418
-0.2883,-0.0379,0.2199,0.0,0.0,[],0.0,0.0,0.0
-0.4254,0.2279,0.172,0.0,0.0,[],0.0,0.0,0.0
-0.3896,-0.1643,0.4454,0.0,0.0,[],0.0,0.0,0.0
0.6653,-0.2132,0.2649,0.0,0.0,[],0.0,0.0,0.0
-0.6148,0.1872,0.0175,0.0,0.0,[],0.0,0.0,0.0
-0.6672,-0.0379,-0.4084,0.0,0.0,[],0.0,0.0,0.0
-0.4587,-0.0279,0.5751,0.0,0.0,[],0.0,0.0,0.0
-0.2078,0.2279,0.4533,0.0,0.0,[],0.0,0.0,0.0
0.278,-0.2279,0.1153,0.0,0.0,[],0.0,0.0,0.0
-0.0379,0.0647,0.5781,0.0,0.0,[],0.0,0.0,0.0
-0.1863,0.2279,0.4265,0.0,0.0,[],0.0,0.0,0.0
-0.0561,0.0647,0.1686,0.0,0.0,[],0.0,0.0,0.0
-0.6342,-0.2279,-0.4205,0.0,0.0,[],0.0,0.0,0.0
0.391,-0.2279,0.5357,0.0,0.0,[],0.0,0.0,0.0
-0.5254,0.2279,-0.722,0.0,0.0,[],0.0,0.0,0.0
0.519,-0.1643,0.2193,0.0,0.0,[],0.0,0.0,0.0
-0.2384,0.1543,0.5781,0.0,0.0,[],0.0,0.0,0.0
0.1415,0.2279,-0.1325,0.0,0.0,[],0.0,0.0,0.0
-0.3667,0.2008,-0.3655,0.0,0.0,[],0.0,0.0,0.0
-0.1859,0.1872,0.0978,0.0,0.0,[],0.0,0.0,0.0
0.6348,-0.0278,0.5098,0.0,0.0,[],0.0,0.0,0.0
0.2695,0.1384,0.5781,0.0,0.0,[],0.0,0.0,0.0
0.0204,-0.2054,0.5119,0.0,0.0,[],0.0,0.0,0.0
-0.037,-0.0379,-0.44,0.0,0.0,[],0.0,0.0,0.0
-0.2165,-0.1643,0.1449,0.0,0.0,[],0.0,0.0,0.0
0.0204,0.0753,0.5882,0.0,0.0,[],0.0,0.0,0.0
-0.0239,0.0974,0.5781,0.0,0.0,[],0.0,0.0,0.0
0.449,-0.2279,0.1285,0.0,0.0,[],0.0,0.0,0.0
-0.2045,-0.0279,0.233,0.0,0.0,[],0.0,0.0,0.0
-0.2769,-0.0954,-0.5972,1.5441922563417891,0.0913867621147115,"['Rejection', 'Rejection', 'Rejection', 'Rejection']",-4.0,-0.10256410256410256,-0.0117152448979721
0.3028,-0.0279,0.6636,0.0,0.0,[],0.0,0.0,0.0
-0.1454,-0.0279,0.4793,0.0,0.0,[],0.0,0.0,0.0
-0.1254,-0.0379,0.0948,0.0,0.0,[],0.0,0.0,0.0
0.6653,-0.0305,0.1559,0.0,0.0,[],0.0,0.0,0.0
-0.7741,0.0146,-0.2279,0.0,0.0,[],0.0,0.0,0.0
-0.1696,0.0361,0.1318,0.0,0.0,[],0.0,0.0,0.0
0.2708,-0.0948,0.5781,0.0,0.0,[],0.0,0.0,0.0
0.3035,0.215,0.5499,0.0,0.0,[],0.0,0.0,0.0
-0.4443,-0.1383,0.5781,0.0,0.0,[],0.0,0.0,0.0
0.5316,-0.0379,0.278,0.0,0.0,[],0.0,0.0,0.0
0.0114,0.0462,0.5781,0.0,0.0,[],0.0,0.0,0.0
-0.6816,0.2008,0.3155,0.0,0.0,[],0.0,0.0,0.0
0.4608,-0.0279,0.5354,0.0,0.0,[],0.0,0.0,0.0
0.0204,0.0259,0.6836,0.0,0.0,[],0.0,0.0,0.0
0.333,0.2279,0.2775,0.0,0.0,[],0.0,0.0,0.0
-0.3833,-0.0279,-0.2897,0.0,0.0,[],0.0,0.0,0.0
0.561,-0.1643,0.4861,0.0,0.0,[],0.0,0.0,0.0
