x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
-0.3628,0.0212,-0.0238,0.0,0.0,[],0.0,0.0,0.0
-0.1714,0.0131,-0.2262,0.0,0.0,[],0.0,0.0,0.0
-0.1519,0.0222,-0.3516,0.0,0.0,[],0.0,0.0,0.0
-0.6657,-0.1717,0.2866,0.0,0.0,[],0.0,0.0,0.0
0.1495,-0.1778,-0.3748,0.0,0.0,[],0.0,0.0,0.0
-0.2516,0.0222,-0.305,0.0,0.0,[],0.0,0.0,0.0
-0.5513,-0.0753,-0.3249,0.0,0.0,[],0.0,0.0,0.0
0.4705,0.1603,-0.2651,0.0,0.0,[],0.0,0.0,0.0
-0.1845,0.1252,-0.1539,0.25596816976127323,0.012108968165334471,['Rejection'],-1.0,-0.013333333333333334,-0.00016145290887112628
0.0384,0.0222,-0.5029,0.0,0.0,[],0.0,0.0,0.0
-0.2585,0.1167,-0.3899,0.0,0.0,[],0.0,0.0,0.0
-0.2759,-0.1778,-0.0545,0.0,0.0,[],0.0,0.0,0.0
-0.6634,0.0181,0.2946,0.0,0.0,[],0.0,0.0,0.0
0.2996,-0.1328,-0.5294,0.0,0.0,[],0.0,0.0,0.0
0.1986,-0.0718,-0.1192,0.0,0.0,[],0.0,0.0,0.0
-0.3064,0.0222,-0.3383,0.0,0.0,[],0.0,0.0,0.0
-0.2453,0.0585,0.0283,3.064456233421751,0.14496881783845508,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-12.0,-0.16,-0.023195010854152813
-0.603,0.1171,-0.2447,0.0,0.0,[],0.0,0.0,0.0
0.4354,0.0154,-0.1339,0.0,0.0,[],0.0,0.0,0.0
-0.4688,-0.1778,-0.2556,0.0,0.0,[],0.0,0.0,0.0
-0.6599,-0.1778,0.2762,0.0,0.0,[],0.0,0.0,0.0
0.4456,-0.0807,-0.2955,0.0,0.0,[],0.0,0.0,0.0
-0.3,0.1922,-0.4252,0.0,0.0,[],0.0,0.0,0.0
-0.0495,-0.1778,-0.5433,0.0,0.0,[],0.0,0.0,0.0
-0.6896,-0.1778,0.0283,0.0,0.0,[],0.0,0.0,0.0
-0.3397,0.0825,-0.0135,0.0,0.0,[],0.0,0.0,0.0
-0.6807,0.1186,-0.2027,0.0,0.0,[],0.0,0.0,0.0
-0.0496,-0.1778,-0.4493,0.0,0.0,[],0.0,0.0,0.0
-0.1781,-0.1583,-0.2389,0.0,0.0,[],0.0,0.0,0.0
0.4151,-0.1029,-0.1232,0.0,0.0,[],0.0,0.0,0.0
-0.4078,-0.1778,-0.2942,0.0,0.0,[],0.0,0.0,0.0
0.3025,0.0222,-0.3039,0.0,0.0,[],0.0,0.0,0.0
0.2245,-0.117,-0.0925,0.0,0.0,[],0.0,0.0,0.0
-0.2582,-0.0828,-0.043,0.0,0.0,[],0.0,0.0,0.0
-0.2677,0.0016,0.214,0.0,0.0,[],0.0,0.0,0.0
0.3101,-0.0774,-0.5242,0.0,0.0,[],0.0,0.0,0.0
-0.2031,0.0282,-0.2857,0.0,0.0,[],0.0,0.0,0.0
-0.4004,0.0222,-0.4547,0.0,0.0,[],0.0,0.0,0.0
-0.1287,0.0222,-0.2042,0.0,0.0,[],0.0,0.0,0.0
-0.196,0.209,-0.2725,0.0,0.0,[],0.0,0.0,0.0
-0.6825,-0.0657,-0.0254,0.0,0.0,[],0.0,0.0,0.0
0.4512,0.0574,-0.289,0.0,0.0,[],0.0,0.0,0.0
-0.0897,0.0222,-0.5117,0.0,0.0,[],0.0,0.0,0.0
-0.5731,0.1121,-0.1169,0.0,0.0,[],0.0,0.0,0.0
-0.7361,0.0222,0.096,0.0,0.0,[],0.0,0.0,0.0
0.2872,-0.0078,0.1401,0.0,0.0,[],0.0,0.0,0.0
-0.1639,-0.0078,-0.601,0.0,0.0,[],0.0,0.0,0.0
0.1189,0.2222,-0.5544,0.0,0.0,[],0.0,0.0,0.0
-0.1122,0.0604,-0.1756,4.835941644562334,0.22877166125004703,"['Rejection', 'Rejection', 'Rejection', 'Attention', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-16.0,-0.21333333333333335,-0.0488046210666767
0.2068,-0.0625,-0.1118,0.0,0.0,[],0.0,0.0,0.0
-0.3885,-0.1778,-0.2825,0.0,0.0,[],0.0,0.0,0.0
0.2164,0.2222,-0.515,0.0,0.0,[],0.0,0.0,0.0
0.3703,0.0222,-0.5476,0.0,0.0,[],0.0,0.0,0.0
-0.1456,0.2222,-0.3741,0.0,0.0,[],0.0,0.0,0.0
-0.1749,0.0373,-0.2329,0.0,0.0,[],0.0,0.0,0.0
-0.4284,-0.0831,-0.0529,0.0,0.0,[],0.0,0.0,0.0
-0.5593,0.0222,0.218,0.0,0.0,[],0.0,0.0,0.0
-0.4622,-0.1413,0.5436,0.0,0.0,[],0.0,0.0,0.0
-0.4,0.1136,-0.5303,0.0,0.0,[],0.0,0.0,0.0
0.5186,0.0444,-0.1914,0.0,0.0,[],0.0,0.0,0.0
-0.4514,0.1047,-0.4942,0.0,0.0,[],0.0,0.0,0.0
0.235,0.0745,-0.0791,0.0,0.0,[],0.0,0.0,0.0
-0.5042,-0.1778,0.1171,0.0,0.0,[],0.0,0.0,0.0
-0.3969,0.1252,-0.4659,0.0,0.0,[],0.0,0.0,0.0
0.6909,-0.1284,0.0546,0.0,0.0,[],0.0,0.0,0.0
-0.6457,0.0222,0.3456,0.0,0.0,[],0.0,0.0,0.0
0.3678,0.0222,-0.2698,0.0,0.0,[],0.0,0.0,0.0
0.1259,-0.0078,-0.6223,0.0,0.0,[],0.0,0.0,0.0
-0.4686,0.0846,-0.0706,0.0,0.0,[],0.0,0.0,0.0
-0.6574,0.0077,-0.1242,0.0,0.0,[],0.0,0.0,0.0
-0.4821,-0.1778,-0.3673,0.0,0.0,[],0.0,0.0,0.0
-0.259,-0.1778,-0.3701,0.0,0.0,[],0.0,0.0,0.0
0.3104,-0.044,-0.5241,0.0,0.0,[],0.0,0.0,0.0
-0.0204,-0.1701,-0.1967,0.0,0.0,[],0.0,0.0,0.0
-0.0335,0.2009,-0.596,0.0,0.0,[],0.0,0.0,0.0
-0.0671,0.2222,-0.4147,0.0,0.0,[],0.0,0.0,0.0
-0.4384,0.0222,0.4437,0.0,0.0,[],0.0,0.0,0.0
0.2374,-0.0066,-0.0757,0.0,0.0,[],0.0,0.0,0.0
0.5039,0.0222,0.0902,0.2527851458885942,0.01195839032286399,['Rejection'],-1.0,-0.013333333333333334,-0.0001594452043048532
-0.1022,-0.1778,-0.2668,0.0,0.0,[],0.0,0.0,0.0
-0.3185,0.0868,-0.5025,0.0,0.0,[],0.0,0.0,0.0
0.6662,-0.1295,-0.0941,0.0,0.0,[],0.0,0.0,0.0
-0.1772,0.0952,-0.325,0.0,0.0,[],0.0,0.0,0.0
-0.6683,-0.0963,0.277,0.0,0.0,[],0.0,0.0,0.0
0.2927,0.1922,-0.4725,0.0,0.0,[],0.0,0.0,0.0
-0.2911,0.0156,0.1256,0.0,0.0,[],0.0,0.0,0.0
-0.5837,-0.1778,0.0437,0.0,0.0,[],0.0,0.0,0.0
-0.3644,0.1252,-0.2101,0.0,0.0,[],0.0,0.0,0.0
0.2017,0.0222,-0.438,0.0,0.0,[],0.0,0.0,0.0
-0.3777,-0.1778,-0.291,0.0,0.0,[],0.0,0.0,0.0
0.2767,-0.0028,-0.5399,0.0,0.0,[],0.0,0.0,0.0
0.3191,-0.12,-0.5194,0.0,0.0,[],0.0,0.0,0.0
0.2911,-0.073,0.0682,0.0,0.0,[],0.0,0.0,0.0
-0.1949,-0.1778,-0.4139,0.0,0.0,[],0.0,0.0,0.0
0.1744,-0.0078,-0.5798,0.0,0.0,[],0.0,0.0,0.0
0.6369,-0.0301,-0.1757,0.0,0.0,[],0.0,0.0,0.0
-0.1712,-0.1453,-0.1422,0.0,0.0,[],0.0,0.0,0.0
-0.0631,-0.0403,-0.1906,0.790583554376658,0.03739977162360559,"['Rejection', 'Rejection', 'Rejection']",-3.0,-0.04,-0.0014959908649442237
0.6439,0.0076,0.3364,0.0,0.0,[],0.0,0.0,0.0
-0.4392,-0.0259,-0.441,0.0,0.0,[],0.0,0.0,0.0
-0.5353,-0.1778,-0.1403,0.0,0.0,[],0.0,0.0,0.0
-0.6468,0.0196,-0.1539,0.0,0.0,[],0.0,0.0,0.0
-0.5966,0.0991,-0.1275,0.0,0.0,[],0.0,0.0,0.0
-0.2987,-0.1778,-0.1804,0.0,0.0,[],0.0,0.0,0.0
0.5878,-0.0639,-0.2707,0.0,0.0,[],0.0,0.0,0.0
0.5534,-0.1639,-0.3208,0.0,0.0,[],0.0,0.0,0.0
-0.4008,0.0222,-0.3962,0.0,0.0,[],0.0,0.0,0.0
