x,y,z,EEGScore,NormalizedEEGScore
0.0139,0.005,-0.0169,0.0,0.0
-0.1202,0.205,-0.3653,0.0,0.0
-0.1883,-0.005,-0.0645,0.0,0.0
-0.4228,-0.015,0.3438,0.0,0.0
0.2378,-0.005,-0.1373,6.0,-0.7446808510638299
-0.0501,0.215,0.0048,0.0,0.0
0.1638,0.215,-0.6076,0.0,0.0
-0.6199,-0.015,0.2467,0.0,0.0
-0.6539,0.005,-0.2759,0.0,0.0
0.1879,0.205,-0.4056,0.0,0.0
-0.6587,0.083,-0.2163,0.0,0.0
-0.0161,-0.005,-0.3317,0.0,0.0
0.1515,0.215,-0.4504,0.0,0.0
0.1813,0.1696,-0.0424,4.0,-0.8297872340425532
-0.4788,-0.005,0.5167,0.0,0.0
0.2413,0.213,0.1596,7.0,-0.7021276595744681
-0.118,0.205,0.0163,14.0,-0.4042553191489362
0.138,0.1792,0.3044,3.0,-0.8723404255319149
-0.1459,-0.015,-0.4539,0.0,0.0
0.5234,-0.015,0.0048,1.0,-0.9574468085106383
0.6057,-0.005,-0.0632,0.0,0.0
0.3473,-0.2041,-0.479,0.0,0.0
-0.2033,-0.005,0.1112,2.0,-0.9148936170212766
-0.1794,0.1068,0.3044,10.0,-0.574468085106383
-0.4188,0.215,-0.4251,0.0,0.0
-0.2779,-0.0995,0.4359,0.0,0.0
-0.1939,0.005,-0.4321,0.0,0.0
-0.2779,-0.0161,0.3353,0.0,0.0
0.1437,0.005,0.0434,0.0,0.0
0.1346,0.005,-0.1362,0.0,0.0
-0.501,-0.005,0.1371,0.0,0.0
0.6126,-0.015,-0.3814,4.0,-0.8297872340425532
-0.4024,-0.005,-0.1276,0.0,0.0
0.0264,0.205,-0.6746,0.0,0.0
0.153,0.205,-0.4631,0.0,0.0
0.2982,-0.005,-0.2026,1.0,-0.9574468085106383
-0.5121,0.205,-0.3986,0.0,0.0
0.2303,0.005,-0.2708,0.0,0.0
-0.428,-0.005,-0.1814,0.0,0.0
-0.5624,-0.005,0.4499,0.0,0.0
-0.2683,0.005,-0.3483,0.0,0.0
-0.1848,-0.005,-0.3294,0.0,0.0
-0.4874,-0.0606,0.5813,0.0,0.0
0.077,0.2059,0.1828,1.0,-0.9574468085106383
-0.1086,0.215,-0.3132,0.0,0.0
-0.407,-0.015,-0.3193,0.0,0.0
0.0708,0.005,-0.2616,0.0,0.0
0.3581,-0.005,-0.3496,10.0,-0.574468085106383
0.1704,0.012,-0.479,18.0,-0.23404255319148937
-0.5445,0.005,-0.1507,0.0,0.0
-0.0026,-0.0653,-0.479,0.0,0.0
-0.2648,0.215,-0.1413,2.0,-0.9148936170212766
0.1813,0.0655,-0.2467,0.0,0.0
0.3513,-0.033,-0.479,3.0,-0.8723404255319149
-0.2884,-0.005,-0.2276,0.0,0.0
0.1814,0.1893,0.2944,1.0,-0.9574468085106383
-0.2808,0.005,-0.1416,0.0,0.0
-0.6587,-0.081,-0.0957,0.0,0.0
-0.0748,-0.005,-0.2314,0.0,0.0
-0.5828,0.005,-0.3235,0.0,0.0
-0.3228,-0.005,0.2966,3.0,-0.8723404255319149
0.6,-0.0107,-0.3405,0.0,0.0
0.0573,0.005,-0.2897,0.0,0.0
-0.4548,0.005,-0.3058,0.0,0.0
0.1884,0.0064,0.2944,1.0,-0.9574468085106383
-0.2072,0.005,-0.2202,0.0,0.0
-0.1675,-0.005,0.239,5.0,-0.7872340425531915
0.2112,0.005,-0.0232,3.0,-0.8723404255319149
-0.0102,-0.005,-0.5534,11.0,-0.5319148936170213
-0.2504,-0.015,-0.4287,0.0,0.0
-0.2843,0.205,-0.1899,0.0,0.0
0.4004,-0.015,-0.099,0.0,0.0
-0.1706,-0.0224,-0.0753,0.0,0.0
-0.4626,-0.005,0.1622,1.0,-0.9574468085106383
-0.6587,-0.081,0.4053,0.0,0.0
-0.0513,-0.1551,-0.0762,13.0,-0.44680851063829785
-0.6039,-0.005,0.4853,2.0,-0.9148936170212766
0.2344,0.1061,0.3044,5.0,-0.7872340425531915
-0.3994,0.205,-0.1293,3.0,-0.8723404255319149
-0.1019,0.205,-0.313,0.0,0.0
-0.632,-0.015,-0.1241,0.0,0.0
-0.5775,0.215,-0.4053,0.0,0.0
-0.0957,0.205,-0.1961,2.0,-0.9148936170212766
0.191,-0.005,-0.2301,1.0,-0.9574468085106383
-0.2779,-0.1349,0.3222,2.0,-0.9148936170212766
-0.6183,-0.005,-0.2432,0.0,0.0
-0.0132,0.005,-0.1729,0.0,0.0
-0.6311,-0.015,-0.1661,0.0,0.0
-0.6587,-0.201,0.3604,0.0,0.0
-0.0101,-0.005,-0.2,0.0,0.0
-0.4634,-0.005,0.0013,1.0,-0.9574468085106383
-0.6587,-0.1732,0.1824,0.0,0.0
-0.2472,-0.005,0.6185,0.0,0.0
-0.5762,0.205,-0.3058,0.0,0.0
-0.6048,-0.1196,0.5813,0.0,0.0
0.1936,-0.005,-0.1605,0.0,0.0
0.1792,0.0186,-0.479,16.0,-0.3191489361702128
0.1156,0.0698,0.2944,7.0,-0.7021276595744681
-0.6496,-0.015,0.3124,0.0,0.0
-0.3692,-0.015,0.5419,4.0,-0.8297872340425532
0.1813,0.0546,-0.0401,2.0,-0.9148936170212766
-0.3883,0.005,-0.2382,0.0,0.0
-0.128,0.005,-0.0397,0.0,0.0
-0.4897,-0.015,0.2218,0.0,0.0
-0.4825,-0.005,-0.4428,0.0,0.0
0.1813,0.1987,-0.1667,1.0,-0.9574468085106383
0.1008,0.205,-0.4717,0.0,0.0
-0.0763,0.005,-0.3692,0.0,0.0
-0.6587,0.1707,-0.1191,0.0,0.0
-0.0824,0.005,0.2834,4.0,-0.8297872340425532
-0.2302,-0.005,-0.4037,0.0,0.0
0.3524,-0.1154,-0.3055,2.0,-0.9148936170212766
-0.5365,-0.015,0.5333,0.0,0.0
-0.1823,0.005,-0.0475,0.0,0.0
0.5591,-0.005,-0.4767,0.0,0.0
-0.5398,-0.015,-0.4236,0.0,0.0
-0.1665,0.005,-0.3303,0.0,0.0
0.3839,-0.005,-0.2533,0.0,0.0
-0.1917,-0.015,0.2548,0.0,0.0
-0.2345,0.205,-0.3511,0.0,0.0
-0.4072,0.205,-0.2883,0.0,0.0
0.2358,-0.1258,-0.479,0.0,0.0
-0.3983,-0.005,0.3943,1.0,-0.9574468085106383
-0.1728,-0.153,-0.0753,2.0,-0.9148936170212766
-0.2621,-0.015,0.1954,0.0,0.0
0.0711,-0.005,-0.0681,0.0,0.0
-0.2871,-0.005,0.5986,3.0,-0.8723404255319149
0.0049,-0.005,-0.328,0.0,0.0
-0.2779,-0.17,0.2452,6.0,-0.7446808510638299
0.1042,0.0317,0.2944,1.0,-0.9574468085106383
0.092,0.2044,0.1281,0.0,0.0
-0.0962,-0.005,-0.4058,0.0,0.0
0.057,-0.015,-0.3683,0.0,0.0
-0.5179,-0.005,-0.4678,0.0,0.0
0.0029,0.005,-0.3407,0.0,0.0
-0.1788,0.005,-0.4136,0.0,0.0
0.1781,-0.005,-0.2566,0.0,0.0
-0.0002,0.005,-0.1192,0.0,0.0
0.1061,0.205,0.0787,0.0,0.0
0.1948,0.205,-0.0906,1.0,-0.9574468085106383
-0.6587,-0.1598,0.4629,0.0,0.0
0.1578,0.005,-0.409,0.0,0.0
-0.2853,-0.015,0.085,0.0,0.0
0.0961,0.215,-0.5832,0.0,0.0
-0.3804,-0.015,0.7211,0.0,0.0
-0.0259,-0.0886,-0.0763,0.0,0.0
0.0468,-0.005,-0.4471,0.0,0.0
0.1533,0.205,-0.3037,0.0,0.0
-0.6587,-0.0878,0.3501,1.0,-0.9574468085106383
0.4354,-0.015,-0.4295,1.0,-0.9574468085106383
-0.2841,-0.015,-0.2381,0.0,0.0
-0.6399,-0.005,-0.4675,0.0,0.0
-0.1096,0.215,-0.2453,2.0,-0.9148936170212766
0.0536,-0.015,-0.0554,0.0,0.0
-0.2995,-0.1727,-0.479,0.0,0.0
-0.0749,0.205,-0.4445,0.0,0.0
-0.4306,0.0782,-0.0905,0.0,0.0
-0.279,0.0241,-0.0905,0.0,0.0
-0.1219,0.005,0.0511,0.0,0.0
0.1429,-0.1861,-0.0775,0.0,0.0
-0.2746,-0.005,-0.3792,0.0,0.0
-0.3702,-0.015,0.1073,0.0,0.0
-0.2779,-0.1265,0.1651,0.0,0.0
-0.1645,-0.015,0.3887,0.0,0.0
-0.3626,-0.005,-0.2377,0.0,0.0
0.0514,0.215,-0.2238,0.0,0.0
-0.1816,0.1709,-0.479,0.0,0.0
-0.2696,-0.015,-0.3357,0.0,0.0
0.6225,-0.005,-0.0995,0.0,0.0
-0.4516,0.0136,-0.0905,26.0,0.1063829787234043
-0.6338,-0.005,-0.3724,0.0,0.0
0.0692,0.205,-0.4696,0.0,0.0
0.51,-0.0082,-0.0861,1.0,-0.9574468085106383
-0.5165,-0.005,-0.3666,0.0,0.0
-0.1055,-0.005,-0.5179,0.0,0.0
-0.3854,-0.005,-0.4136,0.0,0.0
0.1813,0.1066,-0.2994,6.0,-0.7446808510638299
-0.4443,-0.005,0.2436,1.0,-0.9574468085106383
0.1903,0.005,-0.1747,0.0,0.0
-0.6587,-0.1459,0.3243,0.0,0.0
-0.2087,0.1012,-0.0178,0.0,0.0
0.1386,-0.005,-0.0708,0.0,0.0
0.1377,0.0508,0.2944,2.0,-0.9148936170212766
0.0888,0.205,-0.245,0.0,0.0
-0.2637,-0.005,0.0467,7.0,-0.7021276595744681
-0.2987,-0.015,0.0067,0.0,0.0
-0.6361,-0.005,0.2936,0.0,0.0
-0.1523,0.005,-0.093,0.0,0.0
-0.5683,0.0181,-0.0905,0.0,0.0
-0.124,0.205,0.0213,4.0,-0.8297872340425532
0.0567,0.215,-0.7091,0.0,0.0
0.197,0.215,-0.0922,1.0,-0.9574468085106383
-0.1467,0.005,-0.1762,0.0,0.0
-0.0775,-0.015,-0.3186,0.0,0.0
-0.5473,0.2095,-0.4792,0.0,0.0
-0.0971,-0.005,-0.3781,0.0,0.0
-0.2413,-0.015,0.4919,0.0,0.0
0.16,0.005,0.2829,0.0,0.0
-0.1931,-0.015,0.4678,1.0,-0.9574468085106383
-0.2729,-0.015,-0.0271,7.0,-0.7021276595744681
0.0276,-0.005,-0.2533,0.0,0.0
-0.0712,0.1349,0.1281,8.0,-0.6595744680851063
-0.2904,-0.015,0.4463,0.0,0.0
-0.2071,0.215,0.0501,0.0,0.0
-0.1581,-0.0103,0.3484,0.0,0.0
-0.1624,-0.005,-0.2137,0.0,0.0
-0.6587,0.1351,-0.2215,0.0,0.0
-0.3204,-0.005,0.6916,0.0,0.0
-0.4275,-0.015,0.2016,4.0,-0.8297872340425532
0.1003,-0.015,-0.2839,0.0,0.0
0.5453,-0.005,-0.1562,6.0,-0.7446808510638299
-0.4624,0.0645,-0.479,0.0,0.0
-0.4844,-0.005,0.4101,0.0,0.0
-0.6136,0.205,-0.3167,0.0,0.0
-0.1676,0.005,-0.1295,0.0,0.0
0.0201,0.205,-0.1855,2.0,-0.9148936170212766
-0.6587,-0.0318,0.2227,0.0,0.0
-0.468,0.215,-0.3642,0.0,0.0
-0.6508,-0.005,0.5831,14.0,-0.4042553191489362
0.2931,-0.213,-0.0786,0.0,0.0
-0.6587,-0.1623,-0.0633,0.0,0.0
-0.4388,0.205,-0.1916,0.0,0.0
0.0597,0.205,0.0026,2.0,-0.9148936170212766
0.65,-0.0486,-0.4181,2.0,-0.9148936170212766
-0.3277,-0.015,0.0961,0.0,0.0
0.0028,0.205,-0.6002,0.0,0.0
-0.0874,-0.005,-0.2224,0.0,0.0
-0.4947,-0.015,-0.335,0.0,0.0
-0.5912,0.215,-0.1884,0.0,0.0
0.66,-0.1843,-0.1505,1.0,-0.9574468085106383
-0.3964,0.215,-0.3755,0.0,0.0
0.1371,0.005,0.1535,0.0,0.0
0.1333,0.215,-0.5184,0.0,0.0
-0.6587,-0.1068,0.6705,0.0,0.0
0.3028,-0.005,-0.1816,2.0,-0.9148936170212766
0.2571,-0.015,-0.1342,2.0,-0.9148936170212766
0.0465,-0.1858,-0.479,0.0,0.0
-0.2779,-0.185,0.4816,0.0,0.0
-0.6153,-0.015,0.4204,0.0,0.0
-0.1757,0.0836,0.1281,1.0,-0.9574468085106383
0.353,-0.005,-0.0977,1.0,-0.9574468085106383
-0.6487,-0.1965,0.6973,1.0,-0.9574468085106383
0.4397,-0.015,-0.1872,1.0,-0.9574468085106383
-0.2062,0.005,-0.0599,0.0,0.0
0.1596,-0.005,-0.3313,0.0,0.0
-0.6587,-0.1063,0.6416,0.0,0.0
-0.2779,-0.1572,0.2329,5.0,-0.7872340425531915
-0.1121,0.005,0.249,1.0,-0.9574468085106383
0.0956,0.205,0.0754,0.0,0.0
-0.4607,0.205,-0.1865,0.0,0.0
-0.2779,-0.1164,-0.0424,7.0,-0.7021276595744681
-0.2779,-0.1682,0.1837,5.0,-0.7872340425531915
0.0249,-0.005,0.0282,1.0,-0.9574468085106383
0.0219,-0.005,-0.3144,0.0,0.0
-0.2278,-0.015,0.7027,2.0,-0.9148936170212766
0.4893,-0.005,-0.2271,3.0,-0.8723404255319149
-0.4797,-0.005,0.5682,1.0,-0.9574468085106383
0.0841,0.005,0.1915,5.0,-0.7872340425531915
0.1813,0.0458,-0.1168,0.0,0.0
0.0937,0.005,-0.2893,0.0,0.0
-0.6587,-0.0562,0.6216,0.0,0.0
-0.352,-0.005,0.0702,0.0,0.0
0.0006,-0.015,-0.4546,0.0,0.0
0.65,-0.2001,-0.0431,0.0,0.0
-0.0311,0.205,-0.4747,0.0,0.0
-0.3297,-0.0299,0.5813,0.0,0.0
0.2181,0.205,0.1886,1.0,-0.9574468085106383
0.2073,-0.188,-0.479,0.0,0.0
0.074,-0.1439,-0.077,0.0,0.0
0.172,0.215,-0.2674,0.0,0.0
-0.6487,-0.1634,0.7235,0.0,0.0
0.468,-0.005,-0.4253,2.0,-0.9148936170212766
-0.0195,-0.015,-0.2535,0.0,0.0
-0.6487,-0.1889,0.6365,0.0,0.0
-0.365,0.215,-0.1846,0.0,0.0
0.1797,0.215,0.1066,1.0,-0.9574468085106383
-0.4833,0.215,-0.2512,0.0,0.0
-0.1521,0.215,-0.2769,0.0,0.0
0.0561,0.205,-0.1756,1.0,-0.9574468085106383
0.3362,-0.1012,-0.479,4.0,-0.8297872340425532
-0.0792,-0.005,-0.4098,0.0,0.0
-0.0986,-0.015,-0.3416,0.0,0.0
-0.1144,0.215,-0.2084,0.0,0.0
-0.3763,-0.1244,0.5813,5.0,-0.7872340425531915
0.1836,0.005,0.1176,1.0,-0.9574468085106383
0.0666,0.205,-0.3576,0.0,0.0
-0.6487,-0.0985,0.5853,0.0,0.0
0.1813,0.0729,0.0384,3.0,-0.8723404255319149
-0.6587,-0.1321,0.3362,0.0,0.0
-0.1889,-0.005,0.3164,1.0,-0.9574468085106383
-0.6003,-0.015,0.645,0.0,0.0
-0.0655,0.215,-0.2906,0.0,0.0
-0.6372,0.215,-0.2306,0.0,0.0
-0.6587,0.1063,-0.28,0.0,0.0
-0.1249,-0.015,0.0208,0.0,0.0
0.1224,0.215,-0.2612,0.0,0.0
-0.0503,-0.005,-0.314,0.0,0.0
0.2114,0.005,-0.2811,0.0,0.0
-0.0558,0.005,-0.3184,0.0,0.0
0.2647,-0.015,-0.1281,0.0,0.0
-0.6587,-0.0377,-0.0868,0.0,0.0
-0.1346,0.005,-0.5186,0.0,0.0
-0.1018,0.005,-0.3646,0.0,0.0
-0.0604,-0.005,-0.2307,0.0,0.0
-0.354,0.215,-0.2782,0.0,0.0
0.3195,-0.1886,-0.0788,0.0,0.0
-0.256,0.0221,-0.0905,0.0,0.0
-0.362,-0.015,0.5394,3.0,-0.8723404255319149
-0.1082,-0.1674,-0.0757,0.0,0.0
0.3524,-0.0858,-0.4308,0.0,0.0
-0.0339,0.215,-0.3094,0.0,0.0
-0.0972,0.005,-0.2293,0.0,0.0
-0.0178,0.215,-0.3831,0.0,0.0
-0.1732,-0.005,-0.4504,0.0,0.0
-0.3937,-0.005,-0.2629,0.0,0.0
0.2364,0.215,0.1545,4.0,-0.8297872340425532
0.1959,-0.015,-0.2658,0.0,0.0
-0.0918,-0.015,-0.4073,0.0,0.0
0.1305,-0.005,-0.1392,0.0,0.0
-0.1475,0.005,-0.2217,0.0,0.0
-0.1916,0.215,-0.2598,0.0,0.0
-0.5006,0.1037,-0.0905,1.0,-0.9574468085106383
0.2914,-0.015,0.0165,0.0,0.0
0.0913,-0.015,-0.3657,0.0,0.0
-0.3717,0.005,-0.372,0.0,0.0
-0.1804,0.205,-0.2749,0.0,0.0
-0.2828,-0.015,0.4788,0.0,0.0
-0.6587,-0.1443,0.166,0.0,0.0
-0.4921,-0.0272,0.5813,0.0,0.0
-0.3089,0.205,-0.4777,0.0,0.0
-0.5961,-0.015,0.3288,0.0,0.0
-0.097,0.005,-0.6502,0.0,0.0
-0.3066,-0.005,-0.3561,0.0,0.0
0.309,-0.0169,-0.0787,0.0,0.0
-0.1335,0.199,-0.479,0.0,0.0
0.1749,0.215,-0.4933,0.0,0.0
-0.157,0.005,0.2158,1.0,-0.9574468085106383
-0.614,-0.005,-0.3514,0.0,0.0
-0.6587,-0.1618,0.6517,0.0,0.0
-0.2402,0.005,-0.2132,0.0,0.0
0.65,-0.1908,-0.1253,0.0,0.0
-0.1691,0.005,-0.3673,0.0,0.0
-0.6487,-0.1088,0.5991,0.0,0.0
-0.0905,0.205,0.0669,0.0,0.0
0.0613,-0.005,0.0145,1.0,-0.9574468085106383
-0.024,-0.005,-0.1975,0.0,0.0
-0.0776,-0.0106,-0.479,0.0,0.0
0.2098,0.005,-0.1808,0.0,0.0
-0.2546,0.005,-0.0907,1.0,-0.9574468085106383
-0.5336,-0.005,-0.1708,0.0,0.0
-0.2331,-0.0496,-0.0748,1.0,-0.9574468085106383
-0.3994,-0.015,-0.1985,0.0,0.0
-0.4368,-0.015,0.7109,0.0,0.0
-0.2477,0.215,-0.4291,0.0,0.0
0.1354,-0.005,-0.2531,0.0,0.0
-0.1831,-0.005,-0.594,0.0,0.0
-0.3567,-0.005,0.0585,0.0,0.0
0.0223,0.215,-0.3698,0.0,0.0
-0.2054,-0.005,-0.027,7.0,-0.7021276595744681
0.0428,-0.005,-0.129,0.0,0.0
0.0365,0.215,-0.0005,2.0,-0.9148936170212766
0.0868,0.0749,0.1281,1.0,-0.9574468085106383
-0.1226,0.205,0.0466,0.0,0.0
-0.2912,0.005,-0.1152,0.0,0.0
0.041,-0.005,-0.245,0.0,0.0
0.0346,-0.005,-0.3455,0.0,0.0
-0.341,-0.015,0.3938,0.0,0.0
-0.4991,0.174,-0.479,0.0,0.0
0.4277,-0.005,-0.2229,1.0,-0.9574468085106383
-0.6487,-0.0499,0.6674,1.0,-0.9574468085106383
0.1874,-0.005,-0.2989,1.0,-0.9574468085106383
0.0821,0.005,0.032,1.0,-0.9574468085106383
0.077,0.1731,0.2996,0.0,0.0
-0.5272,-0.005,0.537,0.0,0.0
-0.4636,0.205,-0.3148,0.0,0.0
0.1073,0.205,-0.2419,0.0,0.0
0.2239,-0.113,-0.0781,6.0,-0.7446808510638299
0.0893,0.215,-0.3738,0.0,0.0
-0.2024,-0.005,0.2321,3.0,-0.8723404255319149
-0.1017,-0.005,-0.0104,0.0,0.0
0.2879,-0.2146,-0.479,0.0,0.0
-0.5262,-0.015,0.6811,0.0,0.0
-0.2027,0.205,-0.3879,0.0,0.0
-0.1637,0.215,-0.3304,0.0,0.0
0.4239,-0.015,-0.4697,3.0,-0.8723404255319149
-0.058,0.215,-0.261,0.0,0.0
-0.2115,-0.005,-0.2876,0.0,0.0
-0.6587,-0.0906,-0.2512,0.0,0.0
-0.3366,-0.015,-0.0772,0.0,0.0
-0.3667,-0.015,-0.2832,0.0,0.0
0.2413,0.2051,0.1374,0.0,0.0
0.4401,-0.015,-0.1337,5.0,-0.7872340425531915
0.0193,-0.005,-0.0827,0.0,0.0
0.1962,-0.005,-0.3621,1.0,-0.9574468085106383
-0.1764,-0.005,-0.677,0.0,0.0
-0.1577,0.205,0.0506,0.0,0.0
0.254,-0.015,-0.4725,33.0,0.4042553191489362
0.0806,0.215,-0.673,0.0,0.0
-0.274,-0.015,0.3962,1.0,-0.9574468085106383
-0.0845,-0.005,0.2315,1.0,-0.9574468085106383
-0.315,-0.005,-0.0917,4.0,-0.8297872340425532
-0.2732,-0.005,-0.1831,0.0,0.0
-0.2779,-0.1106,0.1301,0.0,0.0
-0.6587,-0.0428,-0.4307,0.0,0.0
0.4004,-0.005,-0.2974,7.0,-0.7021276595744681
0.4167,-0.015,-0.2229,1.0,-0.9574468085106383
0.2189,-0.005,-0.2545,0.0,0.0
-0.4888,0.215,-0.265,0.0,0.0
0.102,0.005,-0.3369,0.0,0.0
-0.5245,0.205,-0.4737,0.0,0.0
-0.3637,-0.0528,-0.479,0.0,0.0
-0.4333,-0.005,-0.107,0.0,0.0
-0.6209,-0.015,-0.0466,0.0,0.0
-0.3896,-0.015,-0.2326,0.0,0.0
-0.1577,-0.0138,0.6127,0.0,0.0
-0.2817,-0.005,0.352,1.0,-0.9574468085106383
0.1902,-0.005,-0.03,0.0,0.0
-0.2351,-0.161,-0.0748,0.0,0.0
-0.4501,-0.133,-0.479,0.0,0.0
-0.1084,-0.005,0.2773,3.0,-0.8723404255319149
-0.5235,-0.015,0.6577,0.0,0.0
0.1874,0.005,-0.577,0.0,0.0
0.1914,0.215,-0.4332,0.0,0.0
0.0168,0.005,-0.4582,0.0,0.0
-0.0353,-0.1262,-0.479,0.0,0.0
-0.6437,-0.005,-0.403,0.0,0.0
-0.1007,-0.005,-0.4406,0.0,0.0
-0.0977,0.205,0.2405,0.0,0.0
-0.0649,0.215,-0.0101,5.0,-0.7872340425531915
0.0361,0.005,-0.0691,0.0,0.0
-0.3305,0.005,-0.2068,0.0,0.0
0.0914,0.005,-0.6995,1.0,-0.9574468085106383
-0.5767,-0.005,0.2988,3.0,-0.8723404255319149
-0.2224,-0.015,0.0093,1.0,-0.9574468085106383
0.1761,-0.015,-0.1661,0.0,0.0
0.3524,-0.139,-0.0922,17.0,-0.276595744680851
0.1771,0.005,-0.234,1.0,-0.9574468085106383
-0.5673,0.005,-0.149,0.0,0.0
0.66,-0.1887,-0.0321,2.0,-0.9148936170212766
-0.0046,0.005,-0.2668,0.0,0.0
-0.1055,-0.005,-0.6135,0.0,0.0
-0.5812,0.205,-0.1236,0.0,0.0
-0.1583,-0.0145,0.2886,1.0,-0.9574468085106383
0.3295,-0.015,-0.402,1.0,-0.9574468085106383
-0.0011,0.215,0.1371,3.0,-0.8723404255319149
-0.6587,-0.0904,-0.0187,0.0,0.0
-0.3267,-0.015,0.2716,11.0,-0.5319148936170213
-0.3759,-0.015,0.4634,3.0,-0.8723404255319149
-0.0497,0.205,-0.0313,1.0,-0.9574468085106383
0.65,-0.1229,-0.0376,0.0,0.0
-0.2098,-0.015,-0.3909,0.0,0.0
-0.5272,0.005,-0.3677,0.0,0.0
0.6523,-0.015,-0.1081,0.0,0.0
0.555,-0.015,0.0191,0.0,0.0
-0.2197,-0.1288,-0.479,0.0,0.0
-0.6422,-0.118,-0.479,0.0,0.0
0.117,0.005,0.3026,2.0,-0.9148936170212766
-0.3759,-0.005,-0.4174,0.0,0.0
-0.6587,-0.1247,-0.0743,0.0,0.0
-0.5164,-0.152,-0.479,0.0,0.0
-0.2407,0.005,-0.2435,1.0,-0.9574468085106383
-0.0516,0.215,0.2869,6.0,-0.7446808510638299
-0.0565,-0.1749,-0.0761,2.0,-0.9148936170212766
-0.2779,-0.1888,0.5092,0.0,0.0
-0.5635,-0.015,0.528,1.0,-0.9574468085106383
-0.1002,-0.137,-0.0758,0.0,0.0
-0.3788,0.147,-0.479,0.0,0.0
-0.6587,-0.0989,0.6254,0.0,0.0
0.1112,-0.005,0.1837,0.0,0.0
-0.0516,-0.1317,-0.0593,8.0,-0.6595744680851063
-0.6587,-0.2096,-0.2453,0.0,0.0
0.124,0.005,-0.2198,0.0,0.0
0.2087,-0.005,0.1804,0.0,0.0
0.0362,0.215,-0.6068,0.0,0.0
-0.6419,0.1512,-0.479,0.0,0.0
-0.5376,-0.005,-0.2699,2.0,-0.9148936170212766
0.2052,-0.005,-0.287,0.0,0.0
0.0457,-0.005,-0.012,1.0,-0.9574468085106383
0.0388,0.005,-0.4562,0.0,0.0
-0.4782,0.215,-0.3041,0.0,0.0
-0.5331,-0.015,0.2691,2.0,-0.9148936170212766
-0.5173,-0.005,-0.4041,0.0,0.0
-0.457,0.205,-0.3254,0.0,0.0
-0.1771,0.205,-0.2465,0.0,0.0
-0.4367,-0.005,-0.2966,0.0,0.0
-0.6587,-0.1347,-0.0386,0.0,0.0
0.1268,0.205,-0.1004,0.0,0.0
0.0548,0.215,-0.3302,0.0,0.0
-0.2358,-0.005,0.5497,0.0,0.0
-0.0679,0.1885,0.3044,6.0,-0.7446808510638299
-0.1712,0.215,-0.0252,4.0,-0.8297872340425532
-0.3172,-0.015,0.126,0.0,0.0
-0.4614,-0.005,-0.162,0.0,0.0
-0.2549,-0.015,-0.3779,0.0,0.0
-0.6487,-0.0817,0.6245,0.0,0.0
0.1592,0.205,-0.5767,0.0,0.0
-0.6054,0.005,-0.366,0.0,0.0
0.4987,-0.015,-0.3845,2.0,-0.9148936170212766
0.1813,0.0563,-0.1496,3.0,-0.8723404255319149
-0.652,-0.005,-0.0978,0.0,0.0
0.65,-0.0193,-0.0386,1.0,-0.9574468085106383
0.0419,0.005,-0.3838,0.0,0.0
0.201,0.205,-0.6971,0.0,0.0
-0.164,0.005,-0.6992,0.0,0.0
0.2277,0.005,-0.1865,4.0,-0.8297872340425532
0.2435,-0.015,-0.2383,1.0,-0.9574468085106383
-0.4104,0.005,-0.2891,0.0,0.0
0.2954,-0.005,-0.3059,0.0,0.0
-0.1759,-0.005,-0.524,0.0,0.0
-0.6234,-0.015,0.0755,0.0,0.0
-0.298,-0.015,0.1772,12.0,-0.4893617021276596
-0.3514,0.215,-0.3529,0.0,0.0
0.1988,-0.015,-0.0774,0.0,0.0
0.2412,0.205,-0.269,0.0,0.0
-0.658,-0.0079,0.2151,0.0,0.0
-0.5374,-0.005,0.2859,2.0,-0.9148936170212766
-0.1184,-0.0951,-0.0757,0.0,0.0
-0.0578,-0.1969,-0.479,0.0,0.0
-0.0134,-0.005,-0.1311,0.0,0.0
0.4953,-0.005,-0.3135,3.0,-0.8723404255319149
-0.0945,0.205,-0.4609,0.0,0.0
0.1543,0.005,0.1074,1.0,-0.9574468085106383
-0.1748,0.005,-0.1631,0.0,0.0
-0.5958,-0.005,0.4335,0.0,0.0
-0.2022,0.215,0.2914,1.0,-0.9574468085106383
-0.483,-0.005,0.6106,0.0,0.0
-0.5123,0.005,-0.1263,0.0,0.0
0.4881,-0.005,-0.2671,4.0,-0.8297872340425532
0.1157,0.205,-0.2468,0.0,0.0
-0.091,0.005,-0.32,0.0,0.0
-0.3976,-0.005,0.305,6.0,-0.7446808510638299
-0.6162,-0.015,-0.3551,0.0,0.0
-0.344,0.215,-0.2073,0.0,0.0
-0.4778,0.005,-0.143,0.0,0.0
-0.3109,-0.2017,0.5813,0.0,0.0
0.0426,0.005,0.2319,0.0,0.0
0.2385,0.215,-0.3911,0.0,0.0
-0.6587,-0.064,0.6814,0.0,0.0
-0.5095,-0.015,0.2344,0.0,0.0
-0.3385,0.005,-0.1823,0.0,0.0
-0.6315,0.205,-0.3275,0.0,0.0
-0.0593,0.205,0.0087,0.0,0.0
0.66,-0.1865,-0.3855,0.0,0.0
-0.3868,-0.015,0.6899,0.0,0.0
-0.3778,-0.015,0.3578,0.0,0.0
0.123,-0.1036,-0.0774,0.0,0.0
-0.3118,-0.005,-0.1494,0.0,0.0
